date,value
2016-03-25,25696.552734375
2016-03-28,25167.63671875
2016-03-29,25476.16796875
2016-03-30,25255.7890625
2016-03-31,24815.01953125
2016-04-01,24859.1015625
2016-04-04,24594.642578125
2016-04-05,24550.56640625
2016-04-06,24242.03515625
2016-04-07,23713.109375
2016-04-08,24506.48828125
2016-04-11,23933.5
2016-04-12,23933.5
2016-04-14,24021.64453125
2016-04-15,24374.251953125
2016-04-18,23977.572265625
2016-04-19,24197.947265625
2016-04-20,24286.10546875
2016-04-21,24286.10546875
2016-04-22,24242.03515625
2016-04-25,24242.03515625
2016-04-26,25696.552734375
2016-04-27,25696.552734375
2016-04-28,24594.642578125
2016-04-29,24815.01953125
2016-05-02,24550.56640625
2016-05-03,24374.251953125
2016-05-04,23492.73046875
2016-05-09,22699.359375
2016-05-10,23272.345703125
2016-05-11,23096.0390625
2016-05-12,23007.888671875
2016-05-13,23007.888671875
2016-05-16,23007.888671875
2016-05-17,22831.583984375
2016-05-18,23096.0390625
2016-05-19,23448.65234375
2016-05-20,23184.197265625
2016-05-23,23977.572265625
2016-05-24,23669.03515625
2016-05-25,23845.33984375
2016-05-26,23801.2578125
2016-05-27,25255.7890625
2016-05-30,25564.322265625
2016-05-31,25299.865234375
2016-06-01,25123.552734375
2016-06-02,24726.869140625
2016-06-03,24330.181640625
2016-06-07,25255.7890625
2016-06-08,25167.63671875
2016-06-09,25564.322265625
2016-06-10,25564.322265625
2016-06-13,24991.330078125
2016-06-14,25608.3984375
2016-06-15,26401.7734375
2016-06-16,26137.30859375
2016-06-17,25564.322265625
2016-06-20,26489.927734375
2016-06-21,26269.541015625
2016-06-22,27283.30078125
2016-06-23,27988.521484375
2016-06-24,28032.599609375
2016-06-27,28252.984375
2016-06-28,27459.611328125
2016-06-29,28032.599609375
2016-06-30,28561.51953125
2016-07-01,28341.13671875
2016-07-04,28870.0546875
2016-07-05,28076.67578125
2016-07-06,26974.765625
2016-07-07,27018.84765625
2016-07-08,27371.45703125
2016-07-11,28208.908203125
2016-07-12,28208.908203125
2016-07-13,28781.8984375
2016-07-14,29134.509765625
2016-07-15,28825.97265625
2016-07-18,28870.0546875
2016-07-19,28605.59375
2016-07-20,28297.060546875
2016-07-21,28341.13671875
2016-07-22,28208.908203125
2016-07-25,28649.669921875
2016-07-26,28252.984375
2016-07-27,29487.12109375
2016-07-28,29575.2734375
2016-07-29,30324.572265625
2016-08-01,30721.267578125
2016-08-02,29751.578125
2016-08-03,29575.2734375
2016-08-04,29663.427734375
2016-08-05,30677.185546875
2016-08-08,30809.412109375
2016-08-09,30897.568359375
2016-08-10,29795.658203125
2016-08-11,30677.185546875
2016-08-12,30280.49609375
2016-08-16,29707.505859375
2016-08-17,29575.2734375
2016-08-18,30104.1953125
2016-08-19,31206.103515625
2016-08-22,31735.021484375
2016-08-23,31382.408203125
2016-08-24,31514.638671875
2016-08-25,31470.56640625
2016-08-26,31955.396484375
2016-08-29,31955.396484375
2016-08-30,31999.46875
